id.y,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,PA
82,555722863,555722863,1,Caldera de Taburiente,Caldera de Taburiente,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,43.5470008850098,43.6562437455658,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,Viceconsejería de Medio Ambiente,http://www.gobcan.es/boc/2005/052/002.html,State Verified,1832,Not Reported,ESP,ESP,Not Applicable,Not Applicable,1
83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
86,32535,32535,1,Ruhegebiet Ötztaler Alpen,Ruhegebiet Ötztaler Alpen,Ruhegebiet,Rest Area,National,IV,Not Applicable,0,0,0,405.2905644,405.517694426936,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
86,555513753,555513753,1,Ötztal,Ötztal,Naturpark,Nature Park,National,V,Not Applicable,0,0,0,507.6209444,507.916501552972,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
86,555578019,555578019,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
86,555722171,555722171,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
87,32535,32535,1,Ruhegebiet Ötztaler Alpen,Ruhegebiet Ötztaler Alpen,Ruhegebiet,Rest Area,National,IV,Not Applicable,0,0,0,405.2905644,405.517694426936,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
87,555513753,555513753,1,Ötztal,Ötztal,Naturpark,Nature Park,National,V,Not Applicable,0,0,0,507.6209444,507.916501552972,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
87,555578019,555578019,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
87,555722171,555722171,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
88,32535,32535,1,Ruhegebiet Ötztaler Alpen,Ruhegebiet Ötztaler Alpen,Ruhegebiet,Rest Area,National,IV,Not Applicable,0,0,0,405.2905644,405.517694426936,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
88,555513753,555513753,1,Ötztal,Ötztal,Naturpark,Nature Park,National,V,Not Applicable,0,0,0,507.6209444,507.916501552972,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
88,555578019,555578019,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
88,555722171,555722171,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
89,32535,32535,1,Ruhegebiet Ötztaler Alpen,Ruhegebiet Ötztaler Alpen,Ruhegebiet,Rest Area,National,IV,Not Applicable,0,0,0,405.2905644,405.517694426936,Not Applicable,0,Designated,2006,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
89,555513753,555513753,1,Ötztal,Ötztal,Naturpark,Nature Park,National,V,Not Applicable,0,0,0,507.6209444,507.916501552972,Not Applicable,0,Designated,2009,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
89,555578019,555578019,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,1996,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
89,555722171,555722171,1,Ötztaler Alpen,Ötztaler Alpen,C,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,394.700012207031,396.043140333795,Not Applicable,0,Designated,2005,Federal or national ministry or agency,Not Reported,"Für die Verwaltung und Pflege des Natura 2000 Gebietes ""Ruhegebiet Ötztaler Alpen"" ist die Tiroler LandesregierungAbteilung UmweltschutzEduard Wallnöfer Platz 1A 6020 Innsbruckzuständig.",Not Reported,State Verified,1832,Not Reported,AUT,AUT,Not Applicable,Not Applicable,1
90,396101,396101,1,Schutz der Egartenlandschaft um Miesbach,Schutz der Egartenlandschaft um Miesbach,Landschaftschutzgebiet,Landscape Protection Area,National,V,Not Applicable,0,0,0,125.8888,125.857517729548,Not Applicable,0,Designated,1955,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,DEU,DEU,Not Applicable,Not Applicable,1
91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
97,313738,313738,1,Lesueur,Lesueur,National Park,National Park,National,II,Not Applicable,0,0,0,272.308359526281,273.220645174799,Not Applicable,0,Designated,1992,Sub-national ministry or agency,Not Reported,AU-WA_DBCA,Not Reported,State Verified,1804,AU-WA,AUS,AUS,Not Applicable,Not Applicable,1
98,309914,309914,1,Great Sandy,Great Sandy,National Park,National Park,National,II,Not Applicable,0,0,7.9961162389266,2240.95243651171,2250.46755579309,Not Applicable,0,Designated,2018,Sub-national ministry or agency,Not Reported,AU-QLD_DES,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
98,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
99,309914,309914,1,Great Sandy,Great Sandy,National Park,National Park,National,II,Not Applicable,0,0,7.9961162389266,2240.95243651171,2250.46755579309,Not Applicable,0,Designated,2018,Sub-national ministry or agency,Not Reported,AU-QLD_DES,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
99,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
100,309914,309914,1,Great Sandy,Great Sandy,National Park,National Park,National,II,Not Applicable,0,0,7.9961162389266,2240.95243651171,2250.46755579309,Not Applicable,0,Designated,2018,Sub-national ministry or agency,Not Reported,AU-QLD_DES,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
100,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
101,309914,309914,1,Great Sandy,Great Sandy,National Park,National Park,National,II,Not Applicable,0,0,7.9961162389266,2240.95243651171,2250.46755579309,Not Applicable,0,Designated,2018,Sub-national ministry or agency,Not Reported,AU-QLD_DES,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
101,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
102,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
103,309914,309914,1,Great Sandy,Great Sandy,National Park,National Park,National,II,Not Applicable,0,0,7.9961162389266,2240.95243651171,2250.46755579309,Not Applicable,0,Designated,2018,Sub-national ministry or agency,Not Reported,AU-QLD_DES,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
103,555543708,555543708,1,Great Sandy,Great Sandy,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,1,5440.63414866,5456.55408690683,12408.1896281347,12461.8061184559,Not Reported,0,Designated,2009,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1804,AU-QLD,AUS,AUS,Not Applicable,Not Applicable,1
104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
105,20063,20063,1,Corredor Biológico Chichinautzin,Corredor Biológico Chichinautzin,Área de Protección de Flora y Fauna,Flora and Fauna Protection Area,National,Ia,Not Applicable,0,0,0,373.0240625,374.446071610772,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,National Commission of Natural Protected Areas,Not Reported,State Verified,1850,MX-MOR,MEX,MEX,Not Applicable,Not Applicable,1
106,20063,20063,1,Corredor Biológico Chichinautzin,Corredor Biológico Chichinautzin,Área de Protección de Flora y Fauna,Flora and Fauna Protection Area,National,Ia,Not Applicable,0,0,0,373.0240625,374.446071610772,Not Applicable,0,Designated,1988,Federal or national ministry or agency,State,National Commission of Natural Protected Areas,Not Reported,State Verified,1850,MX-MOR,MEX,MEX,Not Applicable,Not Applicable,1
107,555621927,555621927,1,Milpa Alta,Milpa Alta,Área Comunitaria de Conservación Ecológica,Protected Area,National,Not Reported,Not Applicable,0,0,0,49.1184652375,49.4177400082,Not Applicable,0,Designated,2010,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1850,MX-CMX,MEX,MEX,Not Applicable,Not Applicable,1
108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
109,555621988,555621988,1,San Miguel Topilejo,San Miguel Topilejo,Reserva Ecológica Comunitaria,Ecological Reserve,National,Not Reported,Not Applicable,0,0,0,57.70509806,58.0569745402,Not Applicable,0,Designated,2007,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1850,MX-CMX,MEX,MEX,Not Applicable,Not Applicable,1
110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
111,108111,108111,1,Zempoala - La Bufa Otomí-Mexica,Zempoala - La Bufa Otomí-Mexica,Parque Ecológico Turístico Rcreativo,Ecological Park,National,Not Reported,Not Applicable,0,0,0,662.1246512,666.114637295,Not Applicable,0,Designated,1980,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1850,MX-MEX,MEX,MEX,Not Applicable,Not Applicable,1
112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
115,44442278,44442278,1,Hardwood State Forest,Hardwood State Forest,Wilderness Area,Wilderness Area,National,Not Reported,Not Applicable,0,0,0,20.9937207375559,20.9937207379589,Not Applicable,0,Designated,0,Sub-national ministry or agency,State,State Park and Recreation,Not Reported,State Verified,1848,US-MI,USA,USA,Not Applicable,Not Applicable,1
116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
125,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
126,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
127,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
128,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
129,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
130,555705341,555705341,0,Atlas Saharien,الاطلس الصحراوي,Parc Culturel,Cultural Park,National,Not Applicable,Not Applicable,0,0,0,63930,88916.6056215342,Not Applicable,0,Designated,2008,Federal or national ministry or agency,State,Office National du Parc Culturel de l'Atlas Saharien,Plan d'action pour le Patrimoine Eco Culturel du Parc Culturel de l'Atlas Saharien (2021 -2025),State Verified,1989,DZ-07; DZ-28; DZ-17; DZ-03; DZ-32; DZ-45,DZA,DZA,https://www.m-culture.gov.dz/index.php/fr/textes-juridiques-patrimoine-culturel/etablissements/office,Primary,1
131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
134,97478,97478,1,Rio Limay,Rio Limay,Área Natural Protegida - Paisaje Protegido,Protected Nature Area - Protected Landscape,National,V,Not Applicable,0,0,0,155.14,170.23994034995,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-R,ARG,ARG,Not Applicable,Not Applicable,1
134,555587169,555587169,1,Andino Norpatagónica,Andino Norpatagónica,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,22669,23594.5166987025,Not Applicable,0,Designated,2007,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-Q;AR-R,ARG,ARG,Not Applicable,Not Applicable,1
135,97478,97478,1,Rio Limay,Rio Limay,Área Natural Protegida - Paisaje Protegido,Protected Nature Area - Protected Landscape,National,V,Not Applicable,0,0,0,155.14,170.23994034995,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-R,ARG,ARG,Not Applicable,Not Applicable,1
135,555587169,555587169,1,Andino Norpatagónica,Andino Norpatagónica,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,22669,23594.5166987025,Not Applicable,0,Designated,2007,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-Q;AR-R,ARG,ARG,Not Applicable,Not Applicable,1
136,97478,97478,1,Rio Limay,Rio Limay,Área Natural Protegida - Paisaje Protegido,Protected Nature Area - Protected Landscape,National,V,Not Applicable,0,0,0,155.14,170.23994034995,Not Applicable,0,Designated,1996,Sub-national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-R,ARG,ARG,Not Applicable,Not Applicable,1
136,555587169,555587169,1,Andino Norpatagónica,Andino Norpatagónica,Reserva de la Biósfera,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,22669,23594.5166987025,Not Applicable,0,Designated,2007,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,1852,AR-Q;AR-R,ARG,ARG,Not Applicable,Not Applicable,1
137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
